Sample ID,Nu Cluster,Type,Latitude,Longitude,Depth (m),Elevation,Distance to land (km),MAAT,pH,744,1302,1300,1298,1296,1292,1292',1050-5,1050-6,1048-5,1048-6,1036-5,1036-6,1034-5,1034-6,1032-5,1032-6,1022,1020,1018
S11.1,Soil-type,S,50.08,5.26,0.15,80,0,11,6.2,,0.15,0,0,0,0.03,0,0.01,0.01,0,0,0.06,0.03,0.01,0.01,0,0,0.05,0.02,0.01
S11.3,Soil-type,S,50.07,5.26,0.15,80,0,11,6.3,,0.09,0,0,0,0.01,0,0.01,0.01,0,0,0.07,0.02,0.01,0.01,0,0,0.06,0.01,0.01
S11.4,Soil-type,S,50.07,5.26,0.15,80,0,11,6.3,,0.1,0,0,0,0.03,0,0.01,0.01,0,0,0.02,0.02,0.01,0.01,0,0,0.02,0.01,0
S13.1,Soil-type,S,50.07,5.25,0.15,80,0,11,6.2,,0.07,0,0,0,0.03,0,0.01,0,0,0,0.06,0.02,0.01,0.01,0,0,0.05,0.01,0.01
S13.2,Soil-type,S,50.07,5.25,0.15,80,0,11,6.5,,0.12,0.01,0.01,0,0.05,0,0.01,0.01,0,0,0.05,0.03,0.01,0.01,0,0,0.05,0.02,0.01
S13.3,Soil-type,S,50.07,5.26,0.15,80,0,11,6.7,,0.09,0,0,0,0.03,0,0.02,0.01,0,0,0.1,0.04,0.02,0.01,0,0,0.09,0.03,0.01
S13.4,Soil-type,S,50.07,5.26,0.15,80,0,11,7,,0.06,0.01,0,0,0.03,0,0.02,0.01,0,0,0.12,0.03,0.01,0.01,0,0,0.12,0.01,0.01
S13.5,Soil-type,S,50.07,5.26,0.15,80,0,11,7,,0.04,0,0,0,0.02,0,0.02,0.01,0,0,0.1,0.03,0.01,0,0,0,0.1,0.01,0.01
S13.6,Soil-type,S,50.07,5.26,0.15,80,0,11,6.9,,0.04,0,0,0,0.03,0,0.02,0.01,0,0,0.09,0.03,0.01,0,0,0,0.09,0.01,0.01
S14.1,Soil-type,S,50.08,5.25,0.15,80,0,11,6.9,,0.03,0,0,0,0.02,0,0.01,0,0,0,0.04,0.01,0,0,0,0,0.04,0.01,0
S14.2,Soil-type,S,50.08,5.25,0.15,80,0,11,6.7,,0.05,0.01,0.01,0,0.04,0,0.02,0.01,0,0,0.11,0.03,0.01,0,0,0,0.11,0.01,0.01
S14.3,Soil-type,S,50.08,5.25,0.15,80,0,11,6.9,,0.03,0,0,0,0.03,0,0.02,0.01,0,0,0.09,0.02,0.01,0,0,0,0.1,0.01,0
S14.4,Soil-type,S,50.08,5.25,0.15,80,0,11,6.8,,0.04,0.01,0.01,0,0.04,0,0.02,0.01,0,0,0.1,0.03,0.01,0,0,0,0.1,0.01,0.01
S14.5,Soil-type,S,50.08,5.25,0.15,80,0,11,6.7,,0.03,0.01,0.01,0,0.05,0,0.04,0.01,0,0,0.24,0.05,0.02,0,0,0,0.24,0.03,0.01
S1.1,Soil-type,S,50.08,5.27,0.15,80,0,11,6.2,,0.77,0.02,0.02,0.01,0.18,0.01,0.06,0.04,0,0.01,0.25,0.13,0.06,0.05,0.01,0,0.27,0.1,0.04
S1.2,Soil-type,S,50.08,5.27,0.15,80,0,11,6.5,,0.25,0.01,0.01,0,0.06,0,0.01,0.01,0,0,0.03,0.02,0.01,0.01,0,0,0.04,0.01,0.01
S1.3,Soil-type,S,50.08,5.27,0.15,80,0,11,6.6,,0.39,0.01,0.01,0,0.08,0,0.01,0.01,0,0,0.03,0.03,0.01,0.01,0,0,0.02,0.01,0.01
S1.4,Soil-type,S,50.08,5.27,0.15,80,0,11,6.5,,0.36,0.01,0.01,0,0.06,0,0.02,0.01,0,0.01,0.05,0.03,0.02,0.02,0,0,0.05,0.03,0.01
S1.5,Soil-type,S,50.08,5.27,0.15,80,0,11,6.1,,0.03,0,0,0,0.02,0,0.01,0,0,0,0.05,0.02,0.01,0,0,0,0.06,0.02,0.01
S7.6,Soil-type,S,50.08,5.28,0.15,80,0,11,6.2,,0.01,0,0,0,0.02,0,0.04,0.01,0,0,0.17,0.05,0.02,0.01,0,0,0.16,0.03,0.01
S7.7,Soil-type,S,50.08,5.28,0.15,80,0,11,6.3,,0.07,0.02,0.02,0.01,0.12,0,0.04,0.03,0,0,0.17,0.08,0.04,0.02,0.01,0,0.17,0.09,0.03
S8.5,Soil-type,S,50.07,5.28,0.15,80,0,11,6.1,,0.02,0,0,0,0.01,0,0.04,0.02,0,0,0.18,0.07,0.02,0.01,0,0,0.19,0.03,0.02
S8.6,Soil-type,S,50.07,5.28,0.15,80,0,11,5.7,,0,0,0,0,0.02,0,0.06,0.01,0,0,0.29,0.05,0.01,0,0,0,0.22,0.01,0.01
S9.3,Soil-type,S,50.07,5.28,0.15,80,0,11,5.1,,0.42,0,0,0,0.04,0,0.16,0.02,0,0,0.73,0.14,0.02,0.02,0,0,0.57,0.05,0.01
S9.4,Soil-type,S,50.07,5.28,0.15,80,0,11,5.3,,0.02,0,0,0,0,0,0.09,0.01,0,0,0.43,0.06,0,0,0,0,0.42,0.01,0.01
S9.5,Soil-type,S,50.07,5.28,0.15,80,0,11,5.4,,0.01,0,0,0,0,0,0.06,0.01,0,0,0.26,0.04,0.01,0,0,0,0.24,0.01,0.01
S9.6,Soil-type,S,50.07,5.28,0.15,80,0,11,5.5,,0.01,0,0,0,0,0,0.05,0.01,0,0,0.25,0.04,0.01,0,0,0,0.28,0.02,0.01
S11.8,Soil-type,S,50.07,5.26,0.15,80,0,11,6,,0.06,0.01,0.02,0,0.08,0,0.09,0.03,0,0,0.36,0.1,0.05,0.02,0.01,0,0.34,0.12,0.04
S4.1,Soil-type,S,50.08,5.26,0.15,80,0,11,5.8,,0.04,0,0,0,0.01,0,0.04,0.01,0,0,0.16,0.03,0.01,0,0,0,0.13,0.01,0.01
S4.2,Soil-type,S,50.08,5.26,0.15,80,0,11,5.8,,0.02,0,0,0,0,0,0.03,0,0,0,0.15,0.02,0.01,0,0,0,0.14,0.01,0
S4.3,Soil-type,S,50.08,5.26,0.15,80,0,11,5.5,,0.03,0,0,0,0,0,0.04,0.05,0,0,0.19,0.02,0.01,0,0,0,0.17,0.01,0.01
S4.4,Soil-type,S,50.08,5.26,0.15,80,0,11,5.6,,0.03,0,0,0,0,0,0.05,0.01,0,0,0.26,0.05,0.01,0,0,0,0.26,0.01,0.01
S5.3,Soil-type,S,50.08,5.26,0.15,80,0,11,5.9,,0.03,0,0,0,0,0,0.05,0.01,0,0,0.19,0.04,0.01,0,0,0,0.17,0.02,0.01
S5.4,Soil-type,S,50.08,5.26,0.15,80,0,11,6,,0.04,0,0,0,0,0,0.04,0.01,0,0,0.18,0.04,0.01,0,0,0,0.18,0.02,0.01
S5.5,Soil-type,S,50.08,5.26,0.15,80,0,11,5.9,,0.04,0,0,0,0.01,0,0.14,0.02,0,0,0.64,0.08,0.04,0.01,0.01,0,0.61,0.09,0.03
S6.1,Soil-type,S,50.08,5.26,0.15,80,0,11,5.6,,0.05,0,0,0,0.01,0,0.03,0.01,0,0,0.1,0.03,0.01,0,0,0,0.09,0.02,0.01
S6.2,Soil-type,S,50.08,5.27,0.15,80,0,11,5.7,,0.07,0,0,0,0.02,0,0.03,0.01,0,0,0.1,0.04,0.02,0.01,0,0,0.09,0.04,0.01
S6.3,Soil-type,S,50.08,5.27,0.15,80,0,11,6,,0.04,0,0,0,0.01,0,0.02,0.01,0,0,0.08,0.05,0.02,0.01,0,0,0.08,0.03,0.01
S6.4,Soil-type,S,50.08,5.27,0.15,80,0,11,5.9,,0.12,0,0,0,0.02,0,0.04,0.01,0,0,0.16,0.06,0.02,0.01,0,0,0.15,0.04,0.01
S6.5,Soil-type,S,50.08,5.27,0.15,80,0,11,6,,0.03,0,0,0,0.01,0,0.04,0.01,0,0,0.17,0.05,0.02,0,0,0,0.14,0.03,0.02
S7.3,Soil-type,S,50.08,5.28,0.15,80,0,11,6.5,,0.01,0,0,0,0.02,0,0.01,0,0,0,0.04,0.02,0.01,0,0,0,0.04,0.01,0.01
S7.4,Soil-type,S,50.08,5.28,0.15,80,0,11,6.4,,0.03,0,0,0,0.04,0,0.01,0.01,0,0,0.03,0.02,0.01,0.01,0,0,0.03,0.01,0.01
S7.5,Soil-type,S,50.08,5.28,0.15,80,0,11,6.4,,0.05,0.01,0.01,0,0.04,0,0.01,0.01,0,0,0.03,0.03,0.02,0.01,0,0,0.04,0.02,0.01
S8.1,Soil-type,S,50.08,5.28,0.15,80,0,11,6.6,,0.77,0.01,0.01,0.01,0.09,0.01,0.02,0.02,0,0.01,0.03,0.03,0.02,0.04,0,0,0.03,0.03,0.01
S8.2,Soil-type,S,50.08,5.28,0.15,80,0,11,6.6,,0.51,0.01,0.01,0,0.08,0.01,0.02,0.02,0,0,0.03,0.03,0.02,0.03,0,0,0.03,0.03,0.01
S10.1,Soil-type,S,50.07,5.27,0.15,80,0,11,5.9,,0.2,0,0,0,0.02,0,0.03,0.01,0,0,0.11,0.03,0.02,0.01,0,0,0.08,0.02,0.01
S11.5,Soil-type,S,50.07,5.26,0.15,80,0,11,6.4,,0.19,0,0,0,0.01,0,0.01,0.01,0,0,0.05,0.02,0.01,0,0,0,0.05,0.01,0.01
S11.6,Soil-type,S,50.07,5.26,0.15,80,0,11,6.3,,0.26,0,0,0,0.02,0,0.01,0.01,0,0,0.04,0.02,0.01,0,0,0,0.04,0.01,0.01
S11.7,Soil-type,S,50.07,5.26,0.15,80,0,11,6.5,,0.14,0,0,0,0.02,0,0.02,0.01,0,0,0.09,0.04,0.02,0.01,0,0,0.08,0.02,0.01
S12.1,Soil-type,S,50.07,5.26,0.15,80,0,11,5.8,,0.21,0,0,0,0.02,0,0.04,0.01,0,0,0.15,0.04,0.03,0.01,0,0,0.11,0.04,0.01
S12.3,Soil-type,S,50.07,5.26,0.15,80,0,11,5.9,,0.19,0,0,0,0.01,0,0.05,0.01,0,0,0.2,0.03,0.01,0,0,0,0.14,0.01,0
S12.4,Soil-type,S,50.07,5.26,0.15,80,0,11,5.8,,0.13,0,0,0,0.01,0,0.03,0,0,0,0.11,0.02,0.01,0,0,0,0.09,0.01,0
S3.4,Soil-type,S,50.08,5.27,0.15,80,0,11,5.6,,0.13,0.02,0.02,0.01,0.09,0,0.28,0.09,0,0.01,0.87,0.23,0.13,0.05,0.02,0.01,0.66,0.31,0.09
S6.6,Soil-type,S,50.08,5.27,0.15,80,0,11,5.7,,0.04,0.01,0.01,0,0.06,0,0.15,0.05,0,0,0.6,0.16,0.08,0.03,0.02,0,0.56,0.22,0.06
S9.7,Soil-type,S,50.07,5.28,0.15,80,0,11,5.3,,0.09,0.02,0.02,0.01,0.12,0,0.26,0.04,0,0,0.98,0.18,0.07,0.02,0.01,0,0.71,0.17,0.04
S10.6,Soil-type,S,50.07,5.27,0.15,80,0,11,6.1,,0.17,0.05,0.05,0.01,0.24,0.01,0.39,0.14,0.01,0.01,1.35,0.35,0.28,0.11,0.07,0.02,1.03,0.58,0.21
S12.5,Soil-type,S,50.07,5.26,0.15,80,0,11,4.4,,0.09,0.04,0.04,0.01,0,0,0.06,0,0,0,0.81,0.09,0.03,0.01,0.02,0,2.14,0.05,0.02
R4 N_upstream,Soil-type,R,50.08,5.26,NA,80,0,11,7.1,,0.03,0,0,0,0.01,0,0.03,0.04,0,0,0.1,0.05,0.01,0.01,0,0,0.09,0.03,0.01
R6 N_midstream,Soil-type,R,50.08,5.27,NA,80,0,11,7.2,,0.23,0.01,0.01,0,0.05,0,0.07,0.11,0,0.01,0.16,0.1,0.03,0.03,0.01,0,0,0.05,0.01
R7 N_downstream,Soil-type,R,50.07,5.27,NA,80,0,11,7,,0.34,0.01,0.01,0,0.07,0,0.15,0.11,0,0,0.46,0.15,0.06,0.03,0.01,0,0.4,0.14,0.04
R9 S_upstream,Soil-type,R,50.07,5.27,NA,80,0,11,6.7,,0.21,0.02,0.01,0,0.09,0,0.03,0.07,0,0,0.08,0.07,0.01,0.02,0,0,0.09,0.02,0.01
R11 S_midstream,Soil-type,R,50.07,5.26,NA,80,0,11,7,,0.09,0.01,0.01,0,0.06,0,0.06,0.13,0,0.01,0.17,0.11,0.02,0.03,0,0,0.17,0.04,0.01
R13 S_downstream,Soil-type,R,50.08,5.26,NA,80,0,11,7.1,,0.13,0.02,0.01,0,0.07,0,0.05,0.11,0,0,0.11,0.1,0.02,0.02,0,0,0.11,0.03,0.01
R_outlet,Soil-type,R,50.07,5.28,NA,80,0,11,7.2,,0.32,0.02,0.01,0,0.07,0,0.07,0.19,0,0.01,0.19,0.15,0.03,0.04,0,0,0.17,0.05,0.01
L0-2,Lake-type,L,50.07,5.28,0.02,80,0,11,5.5,,1.05,0.02,0.01,0.01,0.1,0,0.34,0.24,0.02,0.01,0.76,0.32,0.38,0.12,0.03,0.01,0.5,0.29,0.08
L2-4,Lake-type,L,50.07,5.28,0.04,80,0,11,5.7,,1.42,0.03,0.02,0.01,0.11,0,0.39,0.27,0.03,0.02,0.88,0.37,0.48,0.16,0.04,0.02,0.56,0.36,0.1
L4-6,Lake-type,L,50.07,5.28,0.06,80,0,11,5.6,,1.68,0.03,0.02,0.01,0.1,0,0.38,0.26,0.03,0.02,0.82,0.37,0.49,0.17,0.04,0.02,0.56,0.36,0.1
L6-8,Lake-type,L,50.07,5.28,0.08,80,0,11,5.7,,1.84,0.03,0.02,0.01,0.1,0,0.39,0.26,0.03,0.02,0.83,0.36,0.5,0.17,0.04,0.02,0.56,0.37,0.1
L8-10,Lake-type,L,50.07,5.28,0.1,80,0,11,5.8,,1.95,0.03,0.01,0,0.1,0,0.37,0.25,0.03,0.02,0.83,0.34,0.51,0.16,0.04,0.02,0.54,0.37,0.11
L10-12,Lake-type,L,50.07,5.28,0.12,80,0,11,5.9,,2.13,0.03,0.02,0.01,0.1,0.01,0.39,0.27,0.03,0.02,0.87,0.36,0.53,0.15,0.04,0.02,0.57,0.39,0.11
L12-14,Lake-type,L,50.07,5.28,0.14,80,0,11,5.7,,1.98,0.03,0.01,0,0.09,0,0.35,0.22,0.03,0.02,0.74,0.32,0.44,0.14,0.03,0.02,0.5,0.32,0.09
L14-16,Lake-type,L,50.07,5.28,0.16,80,0,11,5.6,,1.97,0.03,0.01,0,0.09,0,0.35,0.21,0.02,0.01,0.72,0.03,0.37,0.12,0.03,0.01,0.49,0.27,0.08
L16-18,Lake-type,L,50.07,5.28,0.18,80,0,11,5.5,,1.91,0.02,0.01,0,0.08,0,0.32,0.18,0.01,0.01,0.68,0.27,0.25,0.1,0.02,0.01,0.45,0.21,0.07
L18-20,Lake-type,L,50.07,5.28,0.2,80,0,11,5.6,,1.6,0.02,0.01,0,0.07,0,0.27,0.16,0.01,0.01,0.58,0.25,0.18,0.09,0.02,0,0.39,0.17,0.07
L20-22,Lake-type,L,50.07,5.28,0.22,80,0,11,5.9,,1.63,0.02,0.01,0,0.08,0,0.28,0.16,0.01,0.01,0.56,0.24,0.17,0.08,0.02,0.01,0.39,0.17,0.05
L22-24,Lake-type,L,50.07,5.28,0.24,80,0,11,5.9,,1.47,0.02,0.01,0,0.07,0,0.23,0.13,0.01,0.01,0.47,0.19,0.16,0.07,0.02,0.01,0.34,0.15,0.05
L24-26,Lake-type,L,50.07,5.28,0.26,80,0,11,5.8,,1.61,0.02,0.01,0,0.08,0,0.28,0.16,0.01,0.01,0.56,0.25,0.17,0.08,0.02,0,0.42,0.18,0.05
L26-28,Lake-type,L,50.07,5.28,0.28,80,0,11,5.8,,1.59,0.03,0.01,0,0.09,0,0.33,0.17,0.01,0.01,0.65,0.29,0.18,0.08,0.02,0,0.49,0.19,0.05
L28-30,Lake-type,L,50.07,5.28,0.3,80,0,11,5.9,,1.48,0.02,0.01,0,0.08,0,0.32,0.16,0.01,0.01,0.65,0.28,0.17,0.07,0.02,0,0.47,0.18,0.05
L30-32,Lake-type,L,50.07,5.28,0.32,80,0,11,5.9,,0.98,0.02,0.01,0,0.07,0,0.29,0.14,0.01,0.01,0.57,0.24,0.13,0.06,0.01,0,0.43,0.16,0.04
L32-34,Lake-type,L,50.07,5.28,0.34,80,0,11,5.8,,0.74,0.02,0.01,0,0.05,0,0.29,0.14,0.01,0.01,0.57,0.24,0.11,0.05,0.01,0,0.42,0.14,0.04
L34-36,Lake-type,L,50.07,5.28,0.36,80,0,11,5.4,,0.77,0.01,0.01,0,0.05,0,0.27,0.14,0.01,0.01,0.57,0.25,0.1,0.05,0.01,0,0.42,0.14,0.03
L36-38,Lake-type,L,50.07,5.28,0.38,80,0,11,5.2,,0.65,0.01,0.01,0,0,0,0.02,0.12,0.01,0.01,0.49,0.21,0.08,0.04,0.01,0,0.37,0.11,0.03
L38-40,Lake-type,L,50.07,5.28,0.4,80,0,11,5.2,,0.59,0.01,0.01,0,0.04,0,0.21,0.11,0.01,0.01,0.41,0.18,0.07,0.04,0.01,0,0.31,0.1,0.02
L40-42,Lake-type,L,50.07,5.28,0.42,80,0,11,5.5,,0.8,0.02,0.01,0,0.06,0,0.27,0.14,0.01,0.01,0.55,0.22,0.1,0.05,0.01,0,0.41,0.13,0.03
L42-44,Lake-type,L,50.07,5.28,0.44,80,0,11,5.5,,0.69,0.01,0.01,0,0.05,0,0.25,0.14,0.01,0.01,0.52,0.23,0.1,0.05,0.01,0,0.4,0.12,0.03
L44-46,Lake-type,L,50.07,5.28,0.46,80,0,11,5.7,,0.75,0.02,0.01,0,0.06,0,0.27,0.17,0.01,0.01,0.54,0.25,0.13,0.06,0.02,0,0.43,0.14,0.04
L46-48,Lake-type,L,50.07,5.28,0.48,80,0,11,5.8,,0.96,0.02,0.01,0,0.08,0,0.34,0.24,0.01,0.01,0.68,0.29,0.16,0.07,0.02,0,0.52,0.17,0.04
L48-50,Lake-type,L,50.07,5.28,0.5,80,0,11,5.8,,0.82,0.02,0.01,0,0.07,0,0.32,0.21,0.01,0.01,0.59,0.28,0.15,0.07,0.02,0,0.46,0.15,0.04
T1L1,Lake-type,L,40.621149,-103.182135,5.1,NA,0,10.19583333,6.5,1094963,290817,18048,17600,6540,88717,7103,296930,328712,28833,53011,419626,477381,216655,282163,13273,16510,345066,218976,37605
T1L2,Lake-type,L,39.3742674,-100.112218,1.3,NA,0,11.58833333,7.12,1059306,1457595,37423,39669,13406,177220,20102,632265,728720,63367,58754,1874504,1686092,775720,522738,40648,22659,1441199,869260,102769
T1L3,Lake-type,L,37.765799,-97.324849,1.3,NA,0,13.74416667,10,1130066,1560194,10279,7503,2119,22571,2379,435823,439496,51816,41475,1137510,1191739,660556,379438,45782,17785,1299253,793424,129676
T1L4,Lake-type,L,37.0608,-94.7309,2,NA,0,14.36,7.6,1131424,1006028,19046,16391,6950,74194,7428,428538,357992,25580,28347,1364177,1130715,421811,329257,46450,12909,2101745,790924,111753
T1L5,Lake-type,L,35.882772,-92.631037,2.1,NA,0,14.12,NA,1083927,3090418,38797,16270,2379,18275,726,846604,387801,43170,38668,3272732,1704703,947357,437341,120440,0,5249636,2018144,344002
T1L6,Lake-type,L,34.7120218,-90.693319,0.3,NA,0,16.22333333,7.6,1008920,562655,17159,10261,2228,27240,479,291148,212539,10011,11573,1394293,848579,262212,209291,34770,11440,2401243,771468,120827
T1L7,Lake-type,L,33.77865,-88.27388889,2.9,NA,0,16.36,6.8,1108006,4963527,70215,29167,4506,23549,516,1089576,605825,52255,50376,4096288,2733710,1221362,609456,136959,25027,7552107,2862116,454406
T1L8,Lake-type,L,32.350482,-86.207269,0.5,NA,0,18.195,6.5,1106679,209317,4422,3636,1344,18536,2099,51781,76202,4608,9606,197260,215508,109637,115541,6882,9617,432392,339032,51725
T1L9,Lake-type,L,31.389447,-84.396433,0.5,NA,0,19.17416667,6.8,1119748,6614658,56459,60290,24580,174589,13931,1801608,1228201,19433,40138,13004848,8504790,320133,349634,18926,4027,40444326,1760092,110044
T2L11,Lake-type,L,31.674416,-81.810922,3,NA,0,19.49083333,7.8,1092029,1027903,43978,41415,22009,67509,3729,237556,209205,18801,21349,1228572,864941,324081,317860,40112,19080,3393000,819462,134997
T2L12,Lake-type,L,33.55322,-80.846862,1,NA,0,17.79166667,7.6,1028337,3088577,44132,27688,9285,45481,2839,1073119,650515,22655,31445,4203197,2992121,609862,508714,44654,13806,9662131,1967716,208659
T2L13,Lake-type,L,35.170234,-79.675266,4.5,NA,0,15.86083333,7.2,1133751,2702701,79866,128523,41883,378954,8274,1339321,177136,8049,3416,8287177,1785698,181862,69038,50161,0,31462702,1415940,249346
T2L14,Lake-type,L,36.62386,-78.5786,0.3,NA,0,14.53,7.2,1034205,385271,10567,11793,5222,10233,415,96306,149399,1683,7644,595317,462683,37077,85457,11041,1300,1600687,133415,17744
T2L15,Lake-type,L,38.537359,-77.346621,0.3,NA,0,13.54333333,6.5,1060451,831976,6683,5117,1343,5549,490,102541,54975,1520,3734,724504,312934,72006,92620,10108,5895,1926296,322643,50053
T2L16,Lake-type,L,40.272898,-76.231554,0.5,NA,0,11.44166667,6.5,1028244,34120,592,403,150,1296,40,27281,86385,1786,3698,119732,192205,27811,50800,1848,793,193690,58056,4934
T2L17,Lake-type,L,41.656017,-74.700814,0.5,NA,0,7.7225,6.5,1142814,1524647,17562,9063,2879,13961,969,632364,524327,13870,21415,1804463,1291096,251587,224372,22451,7277,1726188,407752,57369
T2L18,Lake-type,L,43.163874,-73.421451,0.5,NA,0,7.9475,6.5,1023869,195402,2862,1783,565,7464,93,85057,71775,2914,5247,194488,151187,50556,48841,3110,2333,142249,69193,9124
T3L20,Lake-type,L,41.951403,-70.664925,0.5,NA,0,10.08666667,6.5,1040973,165635,3114,2138,824,6758,88,131588,38012,737,89,395813,150130,33823,15632,2284,200,319587,56955,9909
T3L21,Lake-type,L,41.708085,-72.790683,1,NA,0,9.965,6.5,1091701,1181845,63979,43171,9813,74477,2240,1139025,545477,17431,10914,6322668,2281670,365362,153764,54332,0,7949390,1447791,181656
T3L23,Lake-type,L,41.5215,-79.111,1,NA,0,7.305833333,6.5,22322,36063,310,265,11,949,40,19021,10373,386,528,39483,25512,11230,10602,572,479,27425,13297,1864
T3L24,Lake-type,L,41.233833,-82.579083,1,NA,0,9.8975,8.4,1102846,28801,7249,9478,2860,30555,1498,88603,154389,12513,13558,290022,319990,117057,101763,43096,0,382784,179204,45150
T3L25,Lake-type,L,41.435467,-85.574917,1.5,NA,0,9.79,7.2,1154670,2559215,76920,65527,10160,89681,5585,833248,874904,66058,83228,2142152,1823904,991353,732136,72264,60132,2082598,1339466,264774
T3L26,Lake-type,L,41.55865,-89.132833,2,NA,0,9.47,6.5,1131024,3727975,102917,33209,11011,195963,25310,983176,1346447,130832,168207,2632377,3374269,1517185,1587446,136915,97573,3045343,2183127,309997
T3L27,Lake-type,L,41.687167,-93.239933,1,NA,0,10.005,7.2,1085423,21880,1096,725,473,4814,181,41368,42979,3424,6204,91446,108461,45576,59047,3494,3378,102234,82119,10259
T3L28,Lake-type,L,41.448491,-96.568485,1,NA,0,10.165,6.8,1221519,73998,7499,8109,3686,8926,2047,48551,41168,1407,2871,190213,137028,28102,24981,1802,2597,194873,57212,6193
T3L29,Lake-type,L,41.15105,-100.753231,0.5,NA,0,9.538333333,NA,1065945,65556,8373,7927,4369,62001,6135,60321,64595,2801,7201,136780,160388,51629,86840,1769,6807,141745,89667,10637
T3L30,Lake-type,L,41.321346,-105.586769,0.5,NA,0,5.48,6.8,1197542,954016,79790,26826,9072,134584,8044,1648396,1738993,80328,227308,2584840,2535320,930777,1360732,25718,93914,1192464,1097149,125755
EC1,Soil-type,S,4.266,-73.543,0.075,423,0,25.22,4.48,,5132984.895,255370.553,272455.157,164106.932,7876841.005,883924.412,757575.645,703508.959,224205.82,126915.583,13116204.8,8754357.01,4555096.776,3222768.842,355327.108,274304.783,60852920.18,36048032.9,8277392.459
EC2,Soil-type,S,4.266,-73.543,0.475,423,0,25.22,4.98,,73339344.43,26229623.19,39335687.42,18371070.86,8117570.71,612355.104,524649.05,280974.23,0,0,29911899.33,9422712.147,1867872.901,788295.354,766568.05,0,270670739.9,26613349.8,8276631.85
EC3,Soil-type,S,4.2037,-73.7297,0.075,884,0,22.35,6.54,,379572717.2,30737118.34,31400671.9,24005747.38,101415163.4,8865226.729,2846092.272,3443124.026,72674.345,314851.921,125730396.7,73067861.02,4264798.566,9180238.157,1929341.911,776780.372,1988232888,110633836.8,38224355.03
EC5,Soil-type,S,4.3356,-73.8733,0.075,1370,0,20.68,4.96,,52139798.2,2653065.625,3533860.223,543045.999,2774952.908,0,2037384.817,806222.976,0,0,97430390.56,21668071.8,318105.3,724390.607,9796.661,15215.086,1138608610,8781374.891,2052381.96
EC6,Soil-type,S,4.3356,-73.8733,0.475,1370,0,20.68,5.46,,15952600.46,1686805.299,951911.807,167617.411,669400.431,0,550608.693,229608.978,0,0,24362014.25,5043776.514,134210.484,217730.48,0,0,282669804.1,2133575.556,506672.101
EC7,Soil-type,S,4.4182,-73.9506,0.075,1636,0,19.32,8.21,,258447688.6,9172027.002,13416924.57,6348565.381,108586014.9,15616641.65,9253585.86,28313925.12,1599526.591,3468007.03,84772091.54,215943029.8,23541475.73,58625270.8,1846290.659,4394855.1,224581591.3,147361622.6,28248488.21
EC8,Soil-type,S,4.4182,-73.9506,0.475,1636,0,19.32,7.73,,31738822.62,3064143.502,3393591.475,2211565.867,47527478.11,8206507.773,4272672.632,12390415.6,887370.114,2247562.009,34903456.31,137289282,13101322.12,37428757.21,1417080.469,2687919.279,165074891.1,93721004.42,19373883.12
EC9,Soil-type,S,4.5007,-73.9303,0.075,2090,0,16.63,6.13,,9770075.769,2152335.104,1478948.787,563078.043,6295761.498,233200.179,5069256.847,7741463.859,81151.113,531933.815,99872685.88,97666665.35,5952613.975,10324594.97,803811.656,255246.29,689133924.3,46004692.82,14127449.25
EC10,Soil-type,S,4.5007,-73.9303,0.475,2090,0,16.63,6.3,,5088492.121,1083486.554,774470.847,175626.152,3550013.484,109690.335,3146253.921,4844103.999,14243.938,300328.241,86072120.83,76623586.48,3485832.173,6175964.037,393148.656,127076.823,519265720.4,29524585.73,9090326.63
EC11,Soil-type,S,4.5176,-73.9498,0.075,2521,0,13.04,6.25,,48249157.98,5848879.998,6237235.949,2957238.522,28892763.64,2724557.769,26793253.44,11731407.09,493184.884,676415.72,621431406.7,204457636.6,18849074.9,11708758.29,2672907.444,492001.235,817992576,77376040.04,16624990.3
EC12,Soil-type,S,4.5176,-73.9498,0.475,2521,0,13.04,6.1,,40298429.6,12266728.51,14422854.81,3802152.41,3781108.252,379598.82,3499346.284,1808834.303,201983.487,319851.134,85387450.97,14812210.32,2272947.458,749027.952,1093429.416,0,125195024.6,9130174.663,2657314.467
EC13,Soil-type,S,4.5275,-73.9587,0.075,2871,0,12.1,5.56,,131459592.3,34005332.83,27310021.18,6516025.343,26516454.14,2954679.663,38975313.03,13035202.01,3088128.46,3088128.46,892788470.6,89265155.25,13146708.42,2100979.16,4252891.509,0,1123627624,50931253.4,7052654.352
EC14,Soil-type,S,4.5275,-73.9587,0.475,2871,0,12.1,5.66,,164828612.9,49579537.67,63529664.8,16259726.63,11255601.65,1589542.187,12928833.94,7934779.981,2488957.974,2116715.243,318295116.9,27392194.15,8544298.069,1226595.633,3281770.947,0,728911028.8,38793063.65,7414209.515
EC15,Soil-type,S,4.5602,-74.0006,0.075,3359,0,8.43,4.6,,16723002.57,2395226.994,1938898.385,0,1635773.04,0,153780704.5,0,783947.742,363778.95,1117974562,0,5310711.08,774874.791,1868489.28,0,567708774.1,7665301.839,6079984.52
EC16,Soil-type,S,4.5602,-74.0006,0.475,3359,0,8.43,5,,34868194.24,8000914.486,6383346.857,1464446.29,6270977.307,216159.617,72017496.62,0,1342338.293,1366218.577,625685203.7,0,5728715.283,1175896.318,2931161.778,0,424322605.9,14340134.53,13822251.2
